"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol"
"4319","ENSG00000122591",2862.05352106084,0.314243656911036,0.0873612823042344,0.00022260290719555,0.000849215346077603,"HYCC1"
"4320","ENSG00000122592",2128.91525911542,-0.491225461536103,0.0873551238791251,7.88964745365732e-09,6.30044703799206e-08,"HOXA7"
"4321","ENSG00000122642",18736.0897608844,0.171666806642852,0.0601617728556314,0.00446843576007751,0.0125224255464514,"FKBP9"
"4322","ENSG00000122643",2915.52351396871,-0.249012944430111,0.0848438172094984,0.00269071458551943,0.00799933073868017,"NT5C3A"
"4323","ENSG00000122644",715.205516078151,0.126167629364711,0.0993809287662841,0.190587876386096,0.300133662987334,"ARL4A"
"4324","ENSG00000122674",838.25721906726,0.308027096436129,0.0929643110710626,0.000638043073165089,0.00219447098236983,"CCZ1"
"4325","ENSG00000122678",2061.64125448477,-0.258660898710731,0.0937393236711833,0.00427119956203359,0.0120321735730542,"POLM"
"4326","ENSG00000122687",45.3525028778283,0.267675849365184,0.267269308602581,0.195798618174035,0.30638469759721,"MRM2"
"4327","ENSG00000122692",6554.65157629896,0.0499928551433595,0.0605151845066585,0.429362174008038,0.563139705969,"SMU1"
"4328","ENSG00000122694",412.256339564326,1.17813893168055,0.148988636821653,2.17611613692694e-16,3.79094988986558e-15,"GLIPR2"
"4329","ENSG00000122696",906.405767210338,0.394190489436917,0.0916782502347407,9.59713965771935e-06,4.77120680969432e-05,"SLC25A51"
"4330","ENSG00000122705",21012.2867264284,0.119892196979154,0.0570408787994111,0.0303864031188741,0.0662298139538212,"CLTA"
"4331","ENSG00000122707",1070.75191928265,-0.0592327798255851,0.070383945003351,0.376782370468214,0.509761228154817,"RECK"
"4332","ENSG00000122729",15486.5955672292,-0.0345030598419471,0.0698172558445425,0.612021831696379,0.724722583137384,"ACO1"
"4333","ENSG00000122735",134.489149226381,-1.40339808206929,0.242143107952409,4.32027055894253e-10,4.04036573471949e-09,"DNAI1"
"4334","ENSG00000122741",4089.89591731172,-0.00391334332914438,0.0554110457807327,0.92622868792424,0.952725399846534,"DCAF10"
"4335","ENSG00000122778",3014.18870108858,0.07234541848651,0.0765538681961194,0.337445344647219,0.469302372337557,"KIAA1549"
"4336","ENSG00000122779",4196.06109000919,-0.213046571305274,0.0657029591283171,0.000984787232354308,0.00324101578149368,"TRIM24"
"4337","ENSG00000122783",2121.77849471168,0.0187456513011534,0.0689521432646323,0.780803705620734,0.851547244337843,"CYREN"
"4338","ENSG00000122786",11963.1500311714,0.997888644298977,0.0850000958431884,9.53910684289557e-33,5.51064634212989e-31,"CALD1"
"4339","ENSG00000122824",26.6348905196815,-0.0448123448698602,0.290688454475977,0.821182607921373,0.881325690109753,"NUDT10"
"4340","ENSG00000122861",186725.931111795,1.46731977978501,0.0805041710966409,7.64539732477084e-77,2.74166833121877e-74,"PLAU"
"4341","ENSG00000122863",14334.2656328836,0.430558893410184,0.0877611627637123,4.58328991170534e-07,2.82183375645843e-06,"CHST3"
"4342","ENSG00000122870",47220.6954216638,0.0232811760116817,0.0570925216151949,0.681009632443499,0.77976197808429,"BICC1"
"4343","ENSG00000122873",2447.42843605381,-0.269906097152801,0.0895349986130065,0.00192439051360213,0.00592719067465154,"CISD1"
"4344","ENSG00000122882",3011.71432260264,0.0127415354794384,0.0706459822667532,0.792801400293574,0.861322934376338,"ECD"
"4345","ENSG00000122884",7378.45434134082,-0.371972125008359,0.0773934311061507,8.56451917218908e-07,5.080438557635e-06,"P4HA1"
"4346","ENSG00000122912",4254.16362721006,0.237627447692333,0.0823534053542714,0.00307605181071236,0.00903189258680659,"SLC25A16"
"4347","ENSG00000122952",1623.94674327954,-1.00635174749267,0.483386766671578,0.00208406006819512,0.00635204137256609,"ZWINT"
"4348","ENSG00000122958",8577.30572612412,0.109261566194857,0.065547554327281,0.0934052013379287,0.168943989803449,"VPS26A"
"4349","ENSG00000122965",4774.22956169876,-0.0361778710663854,0.0581965435383909,0.532738424854972,0.655991351007036,"RBM19"
"4350","ENSG00000122966",1326.06363821823,-0.854198128180637,0.191940462474242,9.83175565549179e-07,5.75846989178049e-06,"CIT"
"4351","ENSG00000122970",2150.26031876853,-0.363291107069069,0.0721395098800444,2.95554965089255e-07,1.87056865350862e-06,"IFT81"
"4352","ENSG00000122971",2474.0038720946,-0.277562865671747,0.0878608557067855,0.00116442500946881,0.00376955573666567,"ACADS"
"4353","ENSG00000122986",43.2636541094964,-0.282035169052228,0.258841409307299,0.169001797146394,0.273389067713368,"HVCN1"
"4354","ENSG00000123064",10051.4877049547,-0.108759280589015,0.052787516211541,0.035789919849561,0.0761301865317018,"DDX54"
"4355","ENSG00000123066",9159.95347997276,-0.0241773316708859,0.0654481615039327,0.719044801755716,0.808314041649562,"MED13L"
"4356","ENSG00000123080",2409.33400404416,-2.2924998232422,0.105912743794873,1.10104127555169e-105,1.16257724906308e-102,"CDKN2C"
"4357","ENSG00000123091",11291.1775259474,0.159745665942967,0.0493224879181095,0.00109943389144982,0.00357737978098097,"RNF11"
"4358","ENSG00000123094",3139.47955354711,0.888957976248029,0.105036952929904,3.64320619329204e-18,7.33503992687591e-17,"RASSF8"
"4359","ENSG00000123095",752.85780114162,2.18590707082113,0.119197611785388,7.45762532792316e-77,2.72576205735592e-74,"BHLHE41"
"4360","ENSG00000123096",321.678564364262,0.0663271260729253,0.1319034117762,0.594829772631794,0.711385266715321,"SSPN"
"4361","ENSG00000123104",5979.88322925804,0.0596306093279477,0.0635825003194359,0.39702038925474,0.530607518330327,"ITPR2"
"4362","ENSG00000123106",2301.26492907565,0.330568030219116,0.0724401454198967,3.06968319274871e-06,1.65839678116492e-05,"CCDC91"
"4363","ENSG00000123119",69.5477562159117,-0.881540196856227,0.301511896141736,0.0004362415997964,0.00155849771536285,"NECAB1"
"4364","ENSG00000123124",5499.58567192206,0.305201332261891,0.0539701141866387,1.21658130478992e-08,9.44926206736296e-08,"WWP1"
"4365","ENSG00000123130",6237.9233914636,0.248091428972924,0.0656872397408929,0.000181665505729473,0.000707962805391505,"ACOT9"
"4366","ENSG00000123131",3867.92859542676,-0.0308588138658108,0.0614033489648939,0.602833543120791,0.717481014500203,"PRDX4"
"4367","ENSG00000123136",3879.50467045381,-0.351188713608608,0.092276971572395,8.7071292737545e-05,0.000363402658580093,"DDX39A"
"4368","ENSG00000123143",11263.9608339792,0.481299019284182,0.071038777532679,6.61391343260611e-12,7.57253245181396e-11,"PKN1"
"4369","ENSG00000123144",15306.7859386326,-0.0793505280712589,0.071062790670381,0.262745898235735,0.386235477512997,"TRIR"
"4370","ENSG00000123146",2799.67545644773,0.277807415923743,0.110224521175748,0.0088238963899317,0.0227986643266778,"ADGRE5"
"4371","ENSG00000123154",264.888720964089,-0.15444176271274,0.142690957769784,0.24391294411329,0.364662306862241,"WDR83"
"4372","ENSG00000123159",29475.2892646889,0.234297048746801,0.0678494654209619,0.00045851517832754,0.00163254767315347,"GIPC1"
"4373","ENSG00000123178",1517.28873301942,0.165614322578206,0.0856323993670372,0.0479354574827553,0.0974814150350147,"SPRYD7"
"4374","ENSG00000123179",2641.28336793827,-0.155894695480255,0.0731675419710843,0.0300453579212413,0.0656370198449555,"EBPL"
"4375","ENSG00000123191",9522.04377838497,0.836947028302096,0.110045714219389,4.39766955650851e-15,6.82860356135628e-14,"ATP7B"
"4376","ENSG00000123200",12897.6052944943,0.0334526549941731,0.0647376226796244,0.609984111376713,0.723183707867619,"ZC3H13"
"4377","ENSG00000123213",3616.34881472215,0.0406654069117387,0.0590474908680481,0.482783182521479,0.612576084318261,"NLN"
"4378","ENSG00000123219",713.619333872474,-0.948155123827982,0.213001459788705,7.42969534718457e-07,4.44752093759339e-06,"CENPK"
"4379","ENSG00000123240",12333.2549314869,0.746359376859436,0.0858966053162891,9.68095405569225e-19,2.05428731755936e-17,"OPTN"
"4380","ENSG00000123268",1968.19007078007,-0.331736209609634,0.0716124248253311,1.92432907562665e-06,1.07191671780071e-05,"ATF1"
"4381","ENSG00000123297",34.0059674515716,-0.0145910009145596,0.266166140046033,0.940477856756653,0.962403604453613,"TSFM"
"4382","ENSG00000123342",878.937526352966,0.888878199146414,0.096560866311527,5.76654189386876e-21,1.4420907267746e-19,"MMP19"
"4383","ENSG00000123349",344.153244204771,-0.136235538654829,0.124376712786539,0.248105481150034,0.369639631162307,"PFDN5"
"4384","ENSG00000123352",5074.78011252908,-0.10381723618385,0.0733745180145808,0.150824841788088,0.249571386298485,"SPATS2"
"4385","ENSG00000123353",1374.5680958306,0.342550203279975,0.0844704193680137,3.14145824084027e-05,0.000142395791379466,"ORMDL2"
"4386","ENSG00000123358",57.5997404534186,0.0757255020465919,0.213539573070071,0.676703916920316,0.775843225009507,"NR4A1"
"4387","ENSG00000123374",1529.66761011144,-0.585240202923316,0.0923127186360794,7.51414561590483e-11,7.69471183059737e-10,"CDK2"
"4388","ENSG00000123384",12891.8239473822,0.412741683809758,0.100812668954389,2.48888983067665e-05,0.000115038521697083,"LRP1"
"4389","ENSG00000123388",144.328363927232,-0.861753891325099,0.196052292584916,1.78649942871047e-06,9.99240969454714e-06,"HOXC11"
"4390","ENSG00000123395",2591.24719618098,0.103588546202229,0.0640978250114925,0.100653812702476,0.179728143951829,"ATG101"
"4391","ENSG00000123405",52.7412435873882,-1.66549213200917,0.491704087487062,1.66926164197792e-05,7.93348006187355e-05,"NFE2"
"4392","ENSG00000123411",919.022101280694,-0.555399188427307,0.107261539740401,7.35425042413544e-08,5.11995910480286e-07,"IKZF4"
"4393","ENSG00000123415",2091.26550801115,0.106135167555444,0.0794195715312695,0.171059211774357,0.275661470152911,"SMUG1"
"4394","ENSG00000123416",7009.73718191838,-0.312865720925108,0.140407425078913,0.0211423554548328,0.0484660002140335,"TUBA1B"
"4395","ENSG00000123427",544.617621123489,-0.243112481400944,0.131656040860207,0.0498232770046849,0.100588612996711,"EEF1AKMT3"
"4396","ENSG00000123444",546.908285178291,-0.36511847521118,0.0918912117568838,4.61946777819931e-05,0.000202672217434109,"KBTBD4"
"4397","ENSG00000123453",38.1023454597094,-0.23441827877709,0.297559582147766,0.267951604175925,0.392077002769084,"SARDH"
"4398","ENSG00000123472",4100.20609475528,-0.186914836667069,0.0569803968913854,0.000874306069772947,0.00291118801017951,"ATPAF1"
"4399","ENSG00000123473",903.008405993711,-0.708194705713155,0.206821981208466,0.000100432890722742,0.000413345067361724,"STIL"
"4400","ENSG00000123485",1180.67789454866,-1.81714794177211,0.48874120708039,3.95747498174798e-06,2.1045262871601e-05,"HJURP"
"4401","ENSG00000123496",72.4568252543064,3.53256315117411,0.313624313860765,1.05381643015032e-30,5.28465305314962e-29,"IL13RA2"
"4402","ENSG00000123505",11896.736931205,0.303674907611909,0.0754267421760237,4.18102669501991e-05,0.000185102709912761,"AMD1"
"4403","ENSG00000123545",1233.76259161346,-0.104600874626964,0.0907926276426662,0.233804800159526,0.352534234972785,"NDUFAF4"
"4404","ENSG00000123552",1759.70515945255,0.122820573279626,0.0735007408877755,0.0736831515888002,0.139165455539773,"USP45"
"4405","ENSG00000123562",18719.0004020319,-0.0249213821534811,0.0617646526146796,0.642539820178441,0.748903543891915,"MORF4L2"
"4406","ENSG00000123570",204.569236586952,0.652131738655752,0.184682257197792,9.63774812799883e-05,0.000398466480140843,"RAB9B"
"4407","ENSG00000123572",6509.6136121839,0.122083902258832,0.102144619451846,0.219300887179095,0.335077792565792,"NRK"
"4408","ENSG00000123575",9297.55436717308,0.0516327210982794,0.0632719781475495,0.408360904163015,0.542445299449418,"FAM199X"
"4409","ENSG00000123595",3341.40885752868,0.271545562210131,0.0747454442656596,0.000215518124693274,0.000825002513176306,"RAB9A"
"4410","ENSG00000123600",1337.96489569607,0.362529251199511,0.0865763183787523,1.47779504515385e-05,7.10522960490619e-05,"METTL8"
"4411","ENSG00000123607",2029.3820588415,-0.217507192144943,0.0648885743206918,0.000732469596927385,0.00248240320242544,"TTC21B"
"4412","ENSG00000123609",2825.26226412929,0.238324903020699,0.068962191958986,0.000396610616953094,0.00143171536292697,"NMI"
"4413","ENSG00000123610",21.9853601588348,3.72502395087559,0.670342272655227,4.83850660164489e-10,4.49026642924135e-09,"TNFAIP6"
"4414","ENSG00000123612",86.0879667322202,0.157283843365107,0.186832062080003,0.342433725610399,0.474479328833853,"ACVR1C"
"4415","ENSG00000123636",4932.33580605738,0.0575194310815121,0.0749419101162711,0.435601982288094,0.569515806243896,"BAZ2B"
"4416","ENSG00000123643",1026.25873121228,0.562762480476607,0.110171077648985,1.07508637574717e-07,7.29492740358828e-07,"SLC36A1"
"4417","ENSG00000123684",5955.66560115902,0.480879308936386,0.0678583645007681,6.36424376645567e-13,8.07468738486358e-12,"LPGAT1"
"4418","ENSG00000123685",98.0471779595103,0.185428218799286,0.203788978129138,0.290490663120098,0.417503702654216,"BATF3"
"4419","ENSG00000123689",311.928809539717,0.592924781993588,0.181438265918729,0.000300625823117877,0.00111356351474924,"G0S2"
"4420","ENSG00000123700",845.53835959061,0.1925509785442,0.109329023222578,0.0639705847330169,0.124038454747574,"KCNJ2"
"4421","ENSG00000123728",2886.09634742632,-0.0802165239526328,0.0747402257274972,0.272190350382548,0.396569551504079,"RAP2C"
"4422","ENSG00000123737",1540.32532217778,-0.475048111405731,0.0858306675651741,1.42357385041945e-08,1.09673468184322e-07,"EXOSC9"
"4423","ENSG00000123739",3116.37873893809,-0.0317084296828939,0.0748719192580996,0.663376502929539,0.76566477386782,"PLA2G12A"
"4424","ENSG00000123810",628.841979486341,-0.296701333139447,0.0909450368014774,0.000807469828198509,0.00271384112373844,"B9D2"
"4425","ENSG00000123815",3718.70262794269,-0.106786729171823,0.0598073175528497,0.066153047467479,0.127632201823866,"COQ8B"
"4426","ENSG00000123836",2145.5330186482,-0.249859553143143,0.154702220871198,0.0746237739193828,0.140676398245565,"PFKFB2"
"4427","ENSG00000123838",31.0979433232592,0.107913533971361,0.302445737028558,0.592118478625868,0.709258448652124,"C4BPA"
"4428","ENSG00000123870",230.195391228522,-0.0344942359082705,0.125469433907001,0.771548391830539,0.845024365677212,"ZNF137P"
"4429","ENSG00000123892",731.477332795749,0.104899484876167,0.0945375701332748,0.252643843011288,0.374960868364246,"RAB38"
"4430","ENSG00000123908",8632.31331962258,0.182861789169161,0.0708359591790298,0.00880952502319179,0.022770819065794,"AGO2"
"4431","ENSG00000123933",16504.3795774284,0.100338153679547,0.07364216388055,0.166778451803141,0.270820737999213,"MXD4"
"4432","ENSG00000123965",61.6346641270724,0.236665051561087,0.21349091683618,0.193468013296687,0.303616357026031,"PMS2P5"
"4433","ENSG00000123975",2613.71855588504,-0.650786247839095,0.122879231224209,2.83282346185569e-08,2.09008706195766e-07,"CKS2"
"4434","ENSG00000123983",12759.9605201609,-0.0142043947074316,0.0737406001210749,0.8106317768087,0.874006161614545,"ACSL3"
"4435","ENSG00000123989",22353.02956517,0.525729003783614,0.0876070885882158,7.37271503759941e-10,6.69817504802172e-09,"CHPF"
"4436","ENSG00000123992",5955.77570452439,-0.0426363269754892,0.0648103577085522,0.487271506457048,0.616747619320902,"DNPEP"
"4437","ENSG00000123999",361.235306174633,-1.25960852165546,0.18197981035177,2.97669493364963e-13,3.9098178237004e-12,"INHA"
"4438","ENSG00000124006",41694.6642725542,-1.27603196930049,0.129272168865396,2.76932024734771e-24,8.69978522662654e-23,"OBSL1"
"4439","ENSG00000124067",13719.7811905796,0.51049176027011,0.0722077579038679,7.5722916331496e-13,9.49333606725866e-12,"SLC12A4"
"4440","ENSG00000124074",2654.27985808509,-0.391912944383395,0.082592400033246,1.11865914720192e-06,6.49368481987555e-06,"ENKD1"
"4441","ENSG00000124091",69.823813722953,-0.0886574992451416,0.22787160431079,0.633032678470008,0.741610070965794,"GCNT7"
"4442","ENSG00000124098",2860.04237649143,0.0694232616273215,0.106271241229401,0.50532354923263,0.632436413585893,"FAM210B"
"4443","ENSG00000124102",1092.44908228398,4.91274539126076,0.516755129633311,3.13575168909864e-25,1.06425172505373e-23,"PI3"
"4444","ENSG00000124104",1483.65724006923,-0.0849755107176379,0.0816540506058997,0.260646807516741,0.383841098997612,"SNX21"
"4445","ENSG00000124107",3158.02442742414,0.953747431026755,0.0974985333441089,1.73423702292655e-23,5.07090905503724e-22,"SLPI"
"4446","ENSG00000124116",94.5820505640555,0.166559484172002,0.17616277203883,0.293812081151475,0.421543928011243,"WFDC3"
"4447","ENSG00000124120",2760.88005483937,0.203584894714667,0.0991702800264595,0.0375122891744046,0.0791912215982154,"TTPAL"
"4448","ENSG00000124126",439.971392628218,0.794842299948189,0.12829566339921,8.70018992531745e-11,8.81897651843111e-10,"PREX1"
"4449","ENSG00000124134",28.0518813685916,1.11481979649825,0.478505192723323,0.001387947689186,0.00441509985860635,"KCNS1"
"4450","ENSG00000124140",26.4084833885088,-0.0383768966904577,0.275837808027179,0.847190637569355,0.90014005241744,"SLC12A5"
"4451","ENSG00000124143",1149.15127455022,0.678317205683402,0.149376056119613,1.27571253681579e-06,7.31408521107722e-06,"ARHGAP40"
"4452","ENSG00000124145",52252.0516167333,-0.0530443055768325,0.0818695728814194,0.510134484263438,0.636670036134704,"SDC4"
"4453","ENSG00000124151",6804.11276350507,0.406144384994645,0.0670455386558867,9.92806758487062e-10,8.8922173665434e-09,"NCOA3"
"4454","ENSG00000124155",14722.3252225492,0.0543432248189632,0.0535523064916494,0.307210218141694,0.436026988723848,"PIGT"
"4455","ENSG00000124159",29.8730413385288,-0.0832679681953577,0.261991413288226,0.676119483084853,0.77551761590288,"MATN4"
"4456","ENSG00000124160",4812.55136633089,-0.113727565124052,0.0869302259788378,0.17169139581131,0.276399006334893,"NCOA5"
"4457","ENSG00000124164",9294.12518674458,0.0279358137583084,0.0544401791625865,0.571928315977945,0.691392289370107,"VAPB"
"4458","ENSG00000124171",3366.70323016803,-0.125026615408767,0.087344886369024,0.143704724194876,0.239814908073388,"PARD6B"
"4459","ENSG00000124172",8528.07955091803,-0.0460861143387207,0.0525523217272925,0.379800396402079,0.513004501031761,"ATP5F1E"
"4460","ENSG00000124177",7628.31774896049,-0.12247523134084,0.0678123905058522,0.0648858203680594,0.125480250500136,"CHD6"
"4461","ENSG00000124181",9143.95827855124,-0.0586738211985377,0.0620749541364822,0.325946571976307,0.456955118904012,"PLCG1"
"4462","ENSG00000124193",11780.0600425414,-0.120829857930322,0.0595835796662395,0.0379766726986205,0.07999905409573,"SRSF6"
"4463","ENSG00000124198",10580.3447931825,0.114031677658752,0.0665276494909877,0.106452646123035,0.188068320525601,"ARFGEF2"
"4464","ENSG00000124201",15444.3585196886,0.569634120634707,0.0779048102150577,7.4461368311759e-14,1.02458752755242e-12,"ZNFX1"
"4465","ENSG00000124207",8345.31886811138,-0.0294907506729727,0.10450038363401,0.768124596538442,0.842642939381718,"CSE1L"
"4466","ENSG00000124209",5802.13364937905,0.273806799413796,0.059185374876752,3.08517858267228e-06,1.66534803016953e-05,"RAB22A"
"4467","ENSG00000124214",16093.0198509799,0.00395932682149486,0.0540067503593214,0.942143412318562,0.963226341824991,"STAU1"
"4468","ENSG00000124215",33.8655045748955,-0.272913352166433,0.328883676011617,0.211462415636231,0.325656126513145,"CDH26"
"4469","ENSG00000124216",477.031873403372,-3.13647837775033,0.448249705951663,1.26436033353044e-14,1.86716647234496e-13,"SNAI1"
"4470","ENSG00000124217",999.701730344401,0.141152516952744,0.0846917817155786,0.0869530391419882,0.159612658096642,"MOCS3"
"4471","ENSG00000124222",6257.3507719449,0.0511096126021446,0.0793930711385891,0.516022199270469,0.641895275825286,"STX16"
"4472","ENSG00000124224",1293.30908448387,0.669992495097949,0.105909035273914,6.21942191214145e-11,6.41728191434095e-10,"PPP4R1L"
"4473","ENSG00000124225",15539.6286348962,0.663276887606936,0.088355278320558,1.91740978438933e-14,2.77549812354178e-13,"PMEPA1"
"4474","ENSG00000124226",11555.1414724837,-0.0081374511386048,0.0518770234441522,0.881580287860242,0.923953376891614,"RNF114"
"4475","ENSG00000124228",4993.76068642882,0.385052053441048,0.0749847418000145,1.43236246671978e-07,9.55880654581327e-07,"DDX27"
"4476","ENSG00000124243",572.200805171007,-0.0232945681037335,0.102141023228776,0.812118773842622,0.874789128277365,"BCAS4"
"4477","ENSG00000124249",582.865482585629,-2.56323172550898,0.219137259864982,4.41743117408116e-34,2.77088108562992e-32,"KCNK15"
"4478","ENSG00000124251",178.205066493663,0.0408009239801869,0.131723819107866,0.752382669625191,0.830933902641086,"TP53TG5"
"4479","ENSG00000124275",4117.95503077165,-0.0400376886287725,0.0621955445330748,0.473655537637275,0.604383830032498,"MTRR"
"4480","ENSG00000124279",628.166193100058,-0.129064022351154,0.0880748777321476,0.131597969867279,0.223834589655925,"FASTKD3"
"4481","ENSG00000124299",7788.83747900672,-0.313062746587738,0.0977537744560673,0.00085256967229555,0.00284632232425162,"PEPD"
"4482","ENSG00000124313",1944.94365684159,-0.000692189618024167,0.0739742746925988,0.919414411900386,0.94835505875278,"IQSEC2"
"4483","ENSG00000124356",5298.9240825574,0.167792736078125,0.0566914004946894,0.00300907132634564,0.00885574630358088,"STAMBP"
"4484","ENSG00000124357",5823.01891646104,0.244557127589517,0.0703902553517993,0.000490098479929595,0.00173686587908668,"NAGK"
"4485","ENSG00000124370",405.25953383865,-0.45743522601479,0.169017536454275,0.00282593639149823,0.00837121992780788,"MCEE"
"4486","ENSG00000124374",507.988388384424,-0.930667497681518,0.17662127185125,1.52037522576252e-08,1.16752531478151e-07,"PAIP2B"
"4487","ENSG00000124380",1384.81433819185,0.119466313546522,0.0699526370351938,0.0850971732963987,0.15688785291215,"SNRNP27"
"4488","ENSG00000124383",2435.92956992172,-0.0344517732134841,0.063517528292635,0.59133474606663,0.708453617230356,"MPHOSPH10"
"4489","ENSG00000124406",5595.34684270658,0.434337793296249,0.0725274828176356,1.07172612453405e-09,9.55404630529746e-09,"ATP8A1"
"4490","ENSG00000124422",25267.9085982923,0.0854221836707323,0.0615033865250951,0.145887018361812,0.242753341882734,"USP22"
"4491","ENSG00000124444",715.705516354802,-0.0486055913458226,0.0856282549240917,0.587886886344817,0.705568209261783,"ZNF576"
"4492","ENSG00000124459",1546.52502962727,-0.0411005162297386,0.0744194890794114,0.579083345319232,0.697247897442972,"ZNF45"
"4493","ENSG00000124466",146.814699588804,0.075309003921615,0.159479330115712,0.607517037638549,0.721248598748095,"LYPD3"
"4494","ENSG00000124486",17635.8541944702,-0.0759063037789305,0.0534737349822823,0.140183400879233,0.235073735407685,"USP9X"
"4495","ENSG00000124496",2397.05825755546,-0.14834869284781,0.0727576004317429,0.0376424293206882,0.0794394860836109,"TRERF1"
"4496","ENSG00000124507",60.1557131908552,-0.497008573760445,0.236066064081337,0.0126953889730825,0.031226680836341,"PACSIN1"
"4497","ENSG00000124508",2231.72715081966,0.0895255672883326,0.0850289166235097,0.276961287257888,0.401887786350849,"BTN2A2"
"4498","ENSG00000124523",1788.48629075404,-0.104852801452132,0.0692880387137554,0.125203360741651,0.214883066123877,"SIRT5"
"4499","ENSG00000124532",7034.70602219733,0.776192728280068,0.104641992593145,2.13538848243634e-14,3.07463587099887e-13,"MRS2"
"4500","ENSG00000124535",6868.00643650819,-0.232031963618312,0.0522937764105451,5.9758023258368e-06,3.08044749131691e-05,"WRNIP1"
"4501","ENSG00000124541",4009.64648079045,0.175094904543533,0.105457369380929,0.0826340330355095,0.153231671869763,"RRP36"
"4502","ENSG00000124549",572.261405332897,-0.0495650776075772,0.0917894077049813,0.578183788164019,0.696517783979549,"BTN2A3P"
"4503","ENSG00000124562",4121.64349466473,-0.0863826005338237,0.0683709698643538,0.206253629496214,0.319486979393122,"SNRPC"
"4504","ENSG00000124564",8803.11459873429,2.88823595931896,0.274205497472941,6.4101946779479e-28,2.63705974132203e-26,"SLC17A3"
"4505","ENSG00000124568",4279.05529007386,1.95930604241085,0.149066686994166,1.75870189682178e-41,1.53329762619242e-39,"SLC17A1"
"4506","ENSG00000124570",7395.2084656606,-0.0525555200779579,0.0522452800752623,0.292777805523821,0.420282097566899,"SERPINB6"
"4507","ENSG00000124571",5344.27466096426,0.121863377388407,0.0660351655128741,0.0689591659349871,0.131881455802009,"XPO5"
"4508","ENSG00000124574",3561.91790685303,0.721671829965169,0.102443894652777,3.98413486137389e-13,5.17583507691539e-12,"ABCC10"
"4509","ENSG00000124587",2965.40170847228,-0.641870847334367,0.115527853267472,8.31467257720673e-09,6.6203882280013e-08,"PEX6"
"4510","ENSG00000124588",1667.01242851282,-0.387851923011444,0.0797908893380498,6.68870034717224e-07,4.02677981622919e-06,"NQO2"
"4511","ENSG00000124593",145.583679674732,0.219395162870538,0.163795869927629,0.140728431596096,0.235862836941394,""
"4512","ENSG00000124596",2117.14226072405,-0.0664811931649006,0.0745804110850345,0.372807956092763,0.505571745522586,"OARD1"
"4513","ENSG00000124602",1976.92533258056,-0.630749154799431,0.193265849148584,0.000231425736228301,0.000878816691859159,"UNC5CL"
"4514","ENSG00000124608",2524.26628282616,0.0327028066520739,0.0820568131813339,0.684721980755038,0.782786524284527,"AARS2"
"4515","ENSG00000124613",159.344139340432,0.360346187357293,0.152421034424863,0.010563670603891,0.0265959893360117,"ZNF391"
"4516","ENSG00000124614",109.206514560144,0.099903815386997,0.177025461250843,0.530469762018558,0.654257514401345,"RPS10"
"4517","ENSG00000124615",1240.98731869465,-0.0110965450945194,0.0766443896909275,0.882129386921545,0.924344782550654,"MOCS1"
"4518","ENSG00000124635",80.2252042611574,1.03068573843252,0.285510722488137,2.85517010705321e-05,0.000130445584265994,"H2BC11"
"4519","ENSG00000124641",1458.42115575292,-0.0504140304461096,0.0690601977925173,0.452163299793948,0.584928289431209,"MED20"
"4520","ENSG00000124659",1798.00561147336,-0.117849100464129,0.0681780472606132,0.0817322066997943,0.151862578994652,"TBCC"
"4521","ENSG00000124664",121.269587954711,0.0993914842559358,0.244117741756204,0.603767278937906,0.718187564369373,"SPDEF"
"4522","ENSG00000124688",1829.3159138668,-0.0422732927468425,0.0640604497557307,0.494624479601148,0.62314946700911,"MAD2L1BP"
"4523","ENSG00000124701",29.306091752664,-0.103109467113783,0.290577128848989,0.611531819561345,0.724386024467617,"APOBEC2"
"4524","ENSG00000124702",6195.87021630622,-0.177682061810826,0.0646852890171492,0.00509728893686378,0.0140649061460559,"KLHDC3"
"4525","ENSG00000124713",54.8377352776882,-0.409212794952285,0.239625085063114,0.0400159032833797,0.0835760722861444,"GNMT"
"4526","ENSG00000124733",3446.82875876218,-0.034062957019587,0.0712153685458456,0.636117159565409,0.743636531842796,"MEA1"
"4527","ENSG00000124743",149.841144310109,-0.169949077717128,0.146468356974209,0.211507096289473,0.325656502922692,"KLHL31"
"4528","ENSG00000124749",132.724584563177,-1.9218575865939,0.345594773428468,4.28932336114028e-10,4.01392810447228e-09,"COL21A1"
"4529","ENSG00000124762",38757.8266187584,2.865078452446,0.30304351390229,3.87282601740418e-23,1.1102101249892e-21,"CDKN1A"
"4530","ENSG00000124766",44332.6254141805,0.448036138527533,0.0986104619592219,2.5515418632054e-06,1.39472547173086e-05,"SOX4"
"4531","ENSG00000124767",6976.67094873473,-0.0946291056216851,0.0726612965161583,0.171241182212417,0.275837775161387,"GLO1"
"4532","ENSG00000124782",8045.06651741378,0.209715412488958,0.0620896966239978,0.000648833186369325,0.00222674675697642,"RREB1"
"4533","ENSG00000124783",13777.3355678444,0.0609833177987975,0.058840747905933,0.321447023983151,0.452159258536298,"SSR1"
"4534","ENSG00000124784",1698.25482366281,-0.0234929684835128,0.0866081311482588,0.776129804104466,0.848204419343883,"RIOK1"
"4535","ENSG00000124786",3422.97780651252,0.00745905933103827,0.0570936021870691,0.914489620786296,0.945327408499094,"SLC35B3"
